Dublin Core:Identifier,Dublin Core:Type,Dublin Core:Title,Dublin Core:Description,Dublin Core:Date,Dublin Core:Temporal Coverage,Dublin Core:Extent,Dublin Core:Relation,Scripto:Status,tags,recordType,collection,file
umd:4936;http://hdl.handle.net/1903.1/2471,Letters,"Letter from Matt (?) To Ginnie Osburn, 4 April 1862","Letter from Matt (?) Written from Prescott, Wisconsin, to Ginnie Osburn of Dillsburg, Pennsylvania, 4 April 1862. Envelope included.",1862-04-4,1801-1900,8 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4938/image;http://fedora.lib.umd.edu/fedora/get/umd:4939/image;http://fedora.lib.umd.edu/fedora/get/umd:4940/image;http://fedora.lib.umd.edu/fedora/get/umd:4944/image;http://fedora.lib.umd.edu/fedora/get/umd:4943/image;http://fedora.lib.umd.edu/fedora/get/umd:4941/image;http://fedora.lib.umd.edu/fedora/get/umd:4942/image;http://fedora.lib.umd.edu/fedora/get/umd:4937/image
umd:4947;http://hdl.handle.net/1903.1/2473,Letters,"Letter from Rachel McClure to Ginnie Osburn, 14 November 1857","Letter from Rachel McClure to her friend Ginnie Osburn in Frederick City, Maryland, 14 November 1857. Envelope included.",1857-11-14,1801-1900,5 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4949/image;http://fedora.lib.umd.edu/fedora/get/umd:4950/image;http://fedora.lib.umd.edu/fedora/get/umd:4951/image;http://fedora.lib.umd.edu/fedora/get/umd:4952/image;http://fedora.lib.umd.edu/fedora/get/umd:4948/image
umd:4955;http://hdl.handle.net/1903.1/2475,Letters,"Letter from James Osburn to his mother, 16 March 1864","Letter from James Osburn in New Orleans, Louisiana, to his mother in Dillsburg, Pennsylvania. James Osburn, a Union soldier, served in Company I, 3rd Maryland Regiment. 16 March 1864.",1864-03-16,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4957/image;http://fedora.lib.umd.edu/fedora/get/umd:4958/image;http://fedora.lib.umd.edu/fedora/get/umd:4956/image
umd:4959;http://hdl.handle.net/1903.1/2476,Letters,"Business Card for Marshall House in Alexandria, Virginia, 1861","Business card for a guesthouse in Alexandria, Virginia, with an accompanying small envelope addressed to James Osburn and his unit, 1861.",1861,1801-1900,2 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4961/image;http://fedora.lib.umd.edu/fedora/get/umd:4960/image
umd:4962;http://hdl.handle.net/1903.1/2477,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 22 March 1863","Letter from Lewis Osburn written from Hagerstown, Maryland, to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 22 March 1863.",1863-03-22,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4964/image;http://fedora.lib.umd.edu/fedora/get/umd:4965/image;http://fedora.lib.umd.edu/fedora/get/umd:4963/image
umd:4966;http://hdl.handle.net/1903.1/2478,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 3 February 1863","Letter from Lewis Osburn written from Hagerstown, Maryland, to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania.",1863-02-3,1801-1900,4 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4968/image;http://fedora.lib.umd.edu/fedora/get/umd:4969/image;http://fedora.lib.umd.edu/fedora/get/umd:4970/image;http://fedora.lib.umd.edu/fedora/get/umd:4967/image
umd:4977;http://hdl.handle.net/1903.1/2482,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 10 May 1863","Letter from Lewis Osburn written from Hagerstown, Maryland, to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 10 May 1863.",1863-05-10,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4979/image;http://fedora.lib.umd.edu/fedora/get/umd:4980/image;http://fedora.lib.umd.edu/fedora/get/umd:4978/image
umd:4981;http://hdl.handle.net/1903.1/2483,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 25 July 1863","Letter from Lewis Osburn written from Hagerstown, Maryland, to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 25 July 1863.",1863-07-25,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4983/image;http://fedora.lib.umd.edu/fedora/get/umd:4984/image;http://fedora.lib.umd.edu/fedora/get/umd:4982/image
umd:4985;http://hdl.handle.net/1903.1/2484,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 8 October 1863","Letter from Lewis Osburn written from General Hospital in Frederick, Maryland, to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 8 October 1863.",1863-10-8,1801-1900,4 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence;War -- Medical aspects;War casualties",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4987/image;http://fedora.lib.umd.edu/fedora/get/umd:4988/image;http://fedora.lib.umd.edu/fedora/get/umd:4989/image;http://fedora.lib.umd.edu/fedora/get/umd:4986/image
umd:4990;http://hdl.handle.net/1903.1/2485,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 20 November 1863","Letter from Lewis Osburn written from Camp Destebusing in Alexandria to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 20 November 1863.",1863-11-20,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4992/image;http://fedora.lib.umd.edu/fedora/get/umd:4993/image;http://fedora.lib.umd.edu/fedora/get/umd:4991/image
umd:4994;http://hdl.handle.net/1903.1/2486,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 14 December 1863","Letter from Lewis Osburn written from Camp near Hely [?] Ford, Virginia to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, December 14, 1863.",1863-12-14,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:4996/image;http://fedora.lib.umd.edu/fedora/get/umd:4997/image;http://fedora.lib.umd.edu/fedora/get/umd:4995/image
umd:5003;http://hdl.handle.net/1903.1/2489,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 24 February 1864","Letter from Lewis Osburn written from Stanton Hospital to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 24 February 1864.",1864-02-24,1801-1900,3 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:5005/image;http://fedora.lib.umd.edu/fedora/get/umd:5006/image;http://fedora.lib.umd.edu/fedora/get/umd:5004/image
umd:5007;http://hdl.handle.net/1903.1/2490,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, dated both 7 March and 10 April, 1864","Letter from Lewis Osburn written from Stanton Hospital and Washington, D.C. to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, dated both 7 March and 10 April, 1864.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence;War--Medical aspects;War casualties",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:5009/image;http://fedora.lib.umd.edu/fedora/get/umd:5008/image
umd:5010;http://hdl.handle.net/1903.1/2491,Letters,"Instructions by Lewis Osburn Directing Future Correspondence (Forwarding Address), 1864","Slip of paper listing the address to which future correspondence to Lewis Osburn should be sent, 1864.",1864,1801-1900,1 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:5011/image
umd:5055;http://hdl.handle.net/1903.1/2504,Letters,"Letter from Lewis Osburn to his sister, Ginnie Osburn, 19 February, 1863","Letter from Lewis Osburn written from Hagerstown, Maryland, to his sister, Ginnie Osburn, in Dillsburg, Pennsylvania, 19 February 1863.",1863-02-19,1801-1900,2 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Correspondence",Item,Osburn Family papers,http://fedora.lib.umd.edu/fedora/get/umd:5057/image;http://fedora.lib.umd.edu/fedora/get/umd:5056/image
umd:5058;http://hdl.handle.net/1903.1/2505,Prose,"Descriptive list and account of pay and clothing of Louis P. Lynch, 30 July 1862","Descriptive List and Account of Pay and Clothing of Louis P. Lynch, Company R. 72nd Reg., 30 July 1862.",1862-07-30,1801-1900,1 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Military life",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5059/image
umd:5060;http://hdl.handle.net/1903.1/2506,Prose,"Description of Felix Agnus, 15 September 1862","Description of Felix Agnus, including place of birth, physical appearance, and occupation, 15 September 1862.",1862-09-15,1801-1900,2 pages,Historical Manuscripts,To transcribe," 
            ;United States -- History -- Civil War, 1861-1865;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5062/image;http://fedora.lib.umd.edu/fedora/get/umd:5061/image
umd:5063;http://hdl.handle.net/1903.1/2507,Prose,"Muster-Out Roll of Captain Felix Agnus, 1 September 1863","Muster-Out Roll of Captain Felix Agnus, Co.""A,"" 165th New York, 1 September 1863.",1863-09-1,1801-1900,3 pages,Historical Manuscripts,To transcribe," 
            ;United States -- History -- Civil War, 1861-1865;Contracts;United States--Armed Forces--Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5065/image;http://fedora.lib.umd.edu/fedora/get/umd:5066/image;http://fedora.lib.umd.edu/fedora/get/umd:5064/image
umd:5067;http://hdl.handle.net/1903.1/2508,Letters,"Return [Monthly Report] of Captain Felix Agnus, Company ""A,"" 165th New York, January 1863","Return [Monthly Report] of Captain Felix Agnus, Company ""A,"" 165th New York, January 1863.",1863-01-31,1801-1900,2 pages,Historical Manuscripts,To transcribe," 
            ;United States -- History -- Civil War, 1861-1865;Correspondence;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5069/image;http://fedora.lib.umd.edu/fedora/get/umd:5068/image
umd:5070;http://hdl.handle.net/1903.1/2509,Letters,"Return [Monthly Report] of Capt. Felix Agnus, Company ""A,"" 165th New York, February 1863","Return [Monthly Report] of Capt. Felix Agnus, Company ""A,"" 165th New York, February 1863.",1863-02-28,1801-1900,2 pages,Historical Manuscripts,To transcribe," 
            ;United States -- History -- Civil War, 1861-1865;Correspondence;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5072/image;http://fedora.lib.umd.edu/fedora/get/umd:5071/image
umd:5077;http://hdl.handle.net/1903.1/2512,Letters,"Quarterly Return of Ordnance and Ordnance Stores, 31 March 1863","Return of Ordnance and Ordnance Stores, Company ""A,"" 165th New York, 31 March, 1863.",1863-03-31,1801-1900,4 pages,Historical Manuscripts,To transcribe," 
            ;Ordnance;United States -- History -- Civil War, 1861-1865;Correspondence;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5079/image;http://fedora.lib.umd.edu/fedora/get/umd:5080/image;http://fedora.lib.umd.edu/fedora/get/umd:5081/image;http://fedora.lib.umd.edu/fedora/get/umd:5078/image
umd:5084;http://hdl.handle.net/1903.1/2514,Letters,"Quarterly Return of Ordnance and Ordnance Stores, 30 June 1863","Quarterly Return of Ordnance and Ordnance Stores, Company ""A,"" 165th New York, 30 June 1863.",1863-06-30,1801-1900,4 pages,Historical Manuscripts,To transcribe," 
            ;Ordnance;United States -- History -- Civil War, 1861-1865;Correspondence;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5086/image;http://fedora.lib.umd.edu/fedora/get/umd:5087/image;http://fedora.lib.umd.edu/fedora/get/umd:5088/image;http://fedora.lib.umd.edu/fedora/get/umd:5085/image
umd:5089;http://hdl.handle.net/1903.1/2515,Letters,"Return [Monthly Report] of Captain Felix Agnus, Co. ""A,"" 165th New York, July 1863","Return [Monthly Report] of Captain Felix Agnus, Co. ""A,"" 165th New York, July 1863.",1863-07-31,1801-1900,2 pages,Historical Manuscripts,To transcribe,"Agnus, Felix, 1839-1925;Arms & armament;United States -- History -- Civil War, 1861-1865;Correspondence;Military officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5091/image;http://fedora.lib.umd.edu/fedora/get/umd:5090/image
umd:5094;http://hdl.handle.net/1903.1/2517,Letters,"Return [Monthly Report] of Capt. Felix Agnus, Company ""A"", 165th New York","Return [Monthly Report] of Capt. Felix Agnus, Company A, 165th New York, August 1863.",1863-08-31,1801-1900,2 pages,Historical Manuscripts,To transcribe,"Agnus, Felix, 1839-1925;Arms & armament;United States -- History -- Civil War, 1861-1865;Correspondence;Military officers;Military personnel",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5096/image;http://fedora.lib.umd.edu/fedora/get/umd:5095/image
umd:5097;http://hdl.handle.net/1903.1/2518,Letters,"Muster-In Roll of Major Felix Agnus, 165th New York, 2 September 1863","Muster-In Roll of Major Felix Agnus, 165th New York, 2 September 1863.",1863-09-2,1801-1900,2 pages,Historical Manuscripts,To transcribe,"Agnus, Felix, 1839-1925;United States -- History -- Civil War, 1861-1865;Military officers;Military personnel;Records (Information)",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5099/image;http://fedora.lib.umd.edu/fedora/get/umd:5098/image
umd:5105;http://hdl.handle.net/1903.1/2521,Letters,"Quarterly Return of Ordnance and Ordnance Stores, 30 September 1863","Quarterly Return of Ordnance and Ordnance Stores, 165th Regiment of New York Volunteers, September 30, 1863.",1863-09-30,1801-1900,4 pages,Historical Manuscripts,To transcribe," 
            ;Ordnance;United States -- History -- Civil War, 1861-1865;Correspondence;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5107/image;http://fedora.lib.umd.edu/fedora/get/umd:5108/image;http://fedora.lib.umd.edu/fedora/get/umd:5109/image;http://fedora.lib.umd.edu/fedora/get/umd:5106/image
umd:5110;http://hdl.handle.net/1903.1/2522,Letters,"Quarterly Return of Ordnance and Ordnance Stores, 31 December 1863","Quarterly Return of Ordnance and Ordnance Stores, Company ""A,"" 165th New York, 31 December 1863.",1863-12-31,1801-1900,4 pages,Historical Manuscripts,To transcribe," 
            ;Ordnance;United States -- History -- Civil War, 1861-1865;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5112/image;http://fedora.lib.umd.edu/fedora/get/umd:5113/image;http://fedora.lib.umd.edu/fedora/get/umd:5114/image;http://fedora.lib.umd.edu/fedora/get/umd:5111/image
umd:5115;http://hdl.handle.net/1903.1/2523,Letters,"Quarterly Return of Ordnance and Ordnance Stores, 31 December 1864","Quarterly Return of Ordnance and Ordnance Stores for the 165th New York, 31 December 1864.",1864-12-31,1801-1900,4 pages,Historical Manuscripts,To transcribe," 
            ;Ordnance;United States -- History -- Civil War, 1861-1865;Correspondence;United States -- Armed Forces -- Officers",Item,Felix Agnus papers,http://fedora.lib.umd.edu/fedora/get/umd:5117/image;http://fedora.lib.umd.edu/fedora/get/umd:5118/image;http://fedora.lib.umd.edu/fedora/get/umd:5119/image;http://fedora.lib.umd.edu/fedora/get/umd:5116/image
